,Year,Province,Sex,Age_group,Indicators_Health,Num_Person_Health,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff
9233,2021,Nova Scotia,Males,4,Diabetes,17600.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9234,2021,Nova Scotia,Males,4,"Fruit and vegetable consumption, 5 times or more per day",11400.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9235,2021,Nova Scotia,Males,4,Has a regular healthcare provider,88800.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9236,2021,Nova Scotia,Males,4,Heavy drinking,10600.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9237,2021,Nova Scotia,Males,4,High blood pressure,48700.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9238,2021,Nova Scotia,Males,4,Influenza immunization in the past 12 months,0.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9239,2021,Nova Scotia,Males,4,"Life satisfaction, satisfied or very satisfied",79300.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9240,2021,Nova Scotia,Males,4,Mood disorder,4800.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9241,2021,Nova Scotia,Males,4,"Perceived health, fair or poor",23700.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9242,2021,Nova Scotia,Males,4,"Perceived health, very good or excellent",39900.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9243,2021,Nova Scotia,Males,4,"Perceived life stress, most days quite a bit or extremely stressful",9600.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9244,2021,Nova Scotia,Males,4,"Perceived mental health, fair or poor",4900.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9245,2021,Nova Scotia,Males,4,"Perceived mental health, very good or excellent",59200.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9246,2021,Nova Scotia,Males,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",43100.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9247,2021,Nova Scotia,Males,4,"Sense of belonging to local community, somewhat strong or very strong",72300.0,0.0,0.0,151400.0,3600.0,4900.0,2200.0,0.0,0.0,4800.0,0.0,2800.0,0.0
9248,2021,Ontario,Females,1,Arthritis (15 years and over),43300.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9249,2021,Ontario,Females,1,Asthma,0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9250,2021,Ontario,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",360800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9251,2021,Ontario,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",376800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9252,2021,Ontario,Females,1,Breast milk feeding initiation,264800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9253,2021,Ontario,Females,1,"Cannabis frequency of use in the past months, daily or almost daily",95900.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9254,2021,Ontario,Females,1,"Cannabis use, past 12 months",567400.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9255,2021,Ontario,Females,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9256,2021,Ontario,Females,1,Contact with a medical doctor in the past 12 months,0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9257,2021,Ontario,Females,1,"Current smoker, daily",94800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9258,2021,Ontario,Females,1,"Current smoker, daily or occasional",167700.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9259,2021,Ontario,Females,1,Diabetes,0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9260,2021,Ontario,Females,1,"Exclusive breastfeeding, at least 6 months",102400.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9261,2021,Ontario,Females,1,"Fruit and vegetable consumption, 5 times or more per day",332600.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9262,2021,Ontario,Females,1,Has a regular healthcare provider,1444200.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9263,2021,Ontario,Females,1,Heavy drinking,270000.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9264,2021,Ontario,Females,1,High blood pressure,0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9265,2021,Ontario,Females,1,Influenza immunization in the past 12 months,0.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9266,2021,Ontario,Females,1,"Life satisfaction, satisfied or very satisfied",1518400.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9267,2021,Ontario,Females,1,Mood disorder,305800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9268,2021,Ontario,Females,1,"Perceived health, fair or poor",149900.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9269,2021,Ontario,Females,1,"Perceived health, very good or excellent",1087500.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9270,2021,Ontario,Females,1,"Perceived life stress, most days quite a bit or extremely stressful",414200.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9271,2021,Ontario,Females,1,"Perceived mental health, fair or poor",310300.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9272,2021,Ontario,Females,1,"Perceived mental health, very good or excellent",699200.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9273,2021,Ontario,Females,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",909300.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9274,2021,Ontario,Females,1,"Sense of belonging to local community, somewhat strong or very strong",1026800.0,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,0.0,15800.0
9275,2021,Ontario,Females,2,Arthritis (15 years and over),125900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9276,2021,Ontario,Females,2,Asthma,0.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9277,2021,Ontario,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",441900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9278,2021,Ontario,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",418000.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9279,2021,Ontario,Females,2,Breast milk feeding initiation,246900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9280,2021,Ontario,Females,2,"Cannabis frequency of use in the past months, daily or almost daily",80100.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9281,2021,Ontario,Females,2,"Cannabis use, past 12 months",324600.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9282,2021,Ontario,Females,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9283,2021,Ontario,Females,2,Contact with a medical doctor in the past 12 months,0.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9284,2021,Ontario,Females,2,"Current smoker, daily",113500.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9285,2021,Ontario,Females,2,"Current smoker, daily or occasional",153600.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9286,2021,Ontario,Females,2,Diabetes,83900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9287,2021,Ontario,Females,2,"Exclusive breastfeeding, at least 6 months",111400.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9288,2021,Ontario,Females,2,"Fruit and vegetable consumption, 5 times or more per day",325200.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9289,2021,Ontario,Females,2,Has a regular healthcare provider,1367200.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9290,2021,Ontario,Females,2,Heavy drinking,178700.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9291,2021,Ontario,Females,2,High blood pressure,130400.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9292,2021,Ontario,Females,2,Influenza immunization in the past 12 months,0.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9293,2021,Ontario,Females,2,"Life satisfaction, satisfied or very satisfied",1295700.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9294,2021,Ontario,Females,2,Mood disorder,189500.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9295,2021,Ontario,Females,2,"Perceived health, fair or poor",132000.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9296,2021,Ontario,Females,2,"Perceived health, very good or excellent",884900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9297,2021,Ontario,Females,2,"Perceived life stress, most days quite a bit or extremely stressful",407600.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9298,2021,Ontario,Females,2,"Perceived mental health, fair or poor",227700.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9299,2021,Ontario,Females,2,"Perceived mental health, very good or excellent",698800.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9300,2021,Ontario,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",755600.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9301,2021,Ontario,Females,2,"Sense of belonging to local community, somewhat strong or very strong",967900.0,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
9302,2021,Ontario,Females,3,Arthritis (15 years and over),424900.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9303,2021,Ontario,Females,3,Asthma,0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9304,2021,Ontario,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",423900.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9305,2021,Ontario,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",479700.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9306,2021,Ontario,Females,3,Breast milk feeding initiation,0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9307,2021,Ontario,Females,3,"Cannabis frequency of use in the past months, daily or almost daily",71300.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9308,2021,Ontario,Females,3,"Cannabis use, past 12 months",249700.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9309,2021,Ontario,Females,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9310,2021,Ontario,Females,3,Contact with a medical doctor in the past 12 months,0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9311,2021,Ontario,Females,3,"Current smoker, daily",146600.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9312,2021,Ontario,Females,3,"Current smoker, daily or occasional",189000.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9313,2021,Ontario,Females,3,Diabetes,142000.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9314,2021,Ontario,Females,3,"Exclusive breastfeeding, at least 6 months",0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9315,2021,Ontario,Females,3,"Fruit and vegetable consumption, 5 times or more per day",332800.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9316,2021,Ontario,Females,3,Has a regular healthcare provider,1417900.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9317,2021,Ontario,Females,3,Heavy drinking,223600.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9318,2021,Ontario,Females,3,High blood pressure,334700.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9319,2021,Ontario,Females,3,Influenza immunization in the past 12 months,0.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9320,2021,Ontario,Females,3,"Life satisfaction, satisfied or very satisfied",1330300.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9321,2021,Ontario,Females,3,Mood disorder,173100.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9322,2021,Ontario,Females,3,"Perceived health, fair or poor",232700.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9323,2021,Ontario,Females,3,"Perceived health, very good or excellent",844700.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9324,2021,Ontario,Females,3,"Perceived life stress, most days quite a bit or extremely stressful",353300.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9325,2021,Ontario,Females,3,"Perceived mental health, fair or poor",175300.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9326,2021,Ontario,Females,3,"Perceived mental health, very good or excellent",830200.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9327,2021,Ontario,Females,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",757200.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9328,2021,Ontario,Females,3,"Sense of belonging to local community, somewhat strong or very strong",1007100.0,1700.0,0.0,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
9329,2021,Ontario,Females,4,Arthritis (15 years and over),784300.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9330,2021,Ontario,Females,4,Asthma,0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9331,2021,Ontario,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",393000.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9332,2021,Ontario,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",410800.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9333,2021,Ontario,Females,4,Breast milk feeding initiation,0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9334,2021,Ontario,Females,4,"Cannabis frequency of use in the past months, daily or almost daily",48300.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9335,2021,Ontario,Females,4,"Cannabis use, past 12 months",115100.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9336,2021,Ontario,Females,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9337,2021,Ontario,Females,4,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9338,2021,Ontario,Females,4,"Current smoker, daily",97500.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9339,2021,Ontario,Females,4,"Current smoker, daily or occasional",116300.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9340,2021,Ontario,Females,4,Diabetes,229000.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9341,2021,Ontario,Females,4,"Exclusive breastfeeding, at least 6 months",0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9342,2021,Ontario,Females,4,"Fruit and vegetable consumption, 5 times or more per day",337000.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9343,2021,Ontario,Females,4,Has a regular healthcare provider,1334400.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9344,2021,Ontario,Females,4,Heavy drinking,79100.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9345,2021,Ontario,Females,4,High blood pressure,641300.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9346,2021,Ontario,Females,4,Influenza immunization in the past 12 months,0.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9347,2021,Ontario,Females,4,"Life satisfaction, satisfied or very satisfied",1148700.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9348,2021,Ontario,Females,4,Mood disorder,138800.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9349,2021,Ontario,Females,4,"Perceived health, fair or poor",285900.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9350,2021,Ontario,Females,4,"Perceived health, very good or excellent",678100.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9351,2021,Ontario,Females,4,"Perceived life stress, most days quite a bit or extremely stressful",177500.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9352,2021,Ontario,Females,4,"Perceived mental health, fair or poor",101700.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9353,2021,Ontario,Females,4,"Perceived mental health, very good or excellent",845800.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9354,2021,Ontario,Females,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",497700.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9355,2021,Ontario,Females,4,"Sense of belonging to local community, somewhat strong or very strong",928900.0,0.0,0.0,2200200.0,44800.0,26600.0,243600.0,3100.0,0.0,24200.0,0.0,37100.0,0.0
9356,2021,Ontario,Males,1,Arthritis (15 years and over),64400.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9357,2021,Ontario,Males,1,Asthma,0.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9358,2021,Ontario,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",350900.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9359,2021,Ontario,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",648100.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9360,2021,Ontario,Males,1,"Cannabis frequency of use in the past months, daily or almost daily",135700.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9361,2021,Ontario,Males,1,"Cannabis use, past 12 months",733100.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9362,2021,Ontario,Males,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9363,2021,Ontario,Males,1,Contact with a medical doctor in the past 12 months,0.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9364,2021,Ontario,Males,1,"Current smoker, daily",122800.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9365,2021,Ontario,Males,1,"Current smoker, daily or occasional",223500.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9366,2021,Ontario,Males,1,Diabetes,0.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9367,2021,Ontario,Males,1,"Fruit and vegetable consumption, 5 times or more per day",211600.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9368,2021,Ontario,Males,1,Has a regular healthcare provider,1339300.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9369,2021,Ontario,Males,1,Heavy drinking,415000.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9370,2021,Ontario,Males,1,High blood pressure,55400.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9371,2021,Ontario,Males,1,Influenza immunization in the past 12 months,0.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9372,2021,Ontario,Males,1,"Life satisfaction, satisfied or very satisfied",1571800.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9373,2021,Ontario,Males,1,Mood disorder,196400.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9374,2021,Ontario,Males,1,"Perceived health, fair or poor",126100.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9375,2021,Ontario,Males,1,"Perceived health, very good or excellent",1184600.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
9376,2021,Ontario,Males,1,"Perceived life stress, most days quite a bit or extremely stressful",346000.0,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,0.0,0.0,15800.0
